"but I will get up like a love-cast father awakening to children’s voices, the nighttime true underfoot, who hears their laughter and finds, at the unclosed door, the seam of light.",Audio/JohnDennison/JohnDennison6.wav,,
,,,
THE MONGOLIAN WOMEN'S ORCHESTRA.,Audio/JohnGallas/JohnGallas0.wav,,
"enter the Mongolian Women's Band with the years, whose music, theirs and theirs, like language learned, inevitable, red and super-sound, outplays the days the days that made it mine.",Audio/JohnGallas/JohnGallas1.wav,,
and beauty beauty adds to it.,Audio/JohnGallas/JohnGallas2.wav,,
"its stir, its wink, its melt, and anything that shines.",Audio/JohnGallas/JohnGallas3.wav,,
this is The Horse that Overtook the Wind.,Audio/JohnGallas/JohnGallas4.wav,,
the little men that ride the plain on hearts that will not race again whose hoofbeats knock on heaven's door - they will not come back anymore.,Audio/JohnGallas/JohnGallas5.wav,,
the history of hope is short : it has one chapter - Youth. ,Audio/JohnGallas/JohnGallas6.wav,,
I thought that memories would make me wise but nothing comes as no surprise.,Audio/JohnGallas/JohnGallas7.wav,,
across the windy open spaces briefly bright their shining faces do with beauty then are gone the horses gallop on and on.,Audio/JohnGallas/JohnGallas8.wav,,
"and if I played my darndest, darndest card, who have no beauty now, no more, what tricks I take have not the hearts they had before.",Audio/JohnGallas/JohnGallas9.wav,,
"The Horse that Overtook the Wind is done, and beauty beauty raced it well - its stir, its wink, its melt and anything that shines.",Audio/JohnGallas/JohnGallas10.wav,,
exit the Mongolian Women's Band with the years.,Audio/JohnGallas/JohnGallas11.wav,,
,,,
SACRED DAYS.,Audio/KayMcKenzieCooke/KayMcKenzieCooke0.wav,,
"How I stalled, hiding inside my head, liking it there, cushioned. ",Audio/KayMcKenzieCooke/KayMcKenzieCooke1.wav,,
"Being in the world as it was unfolding, with the sun shining neat on to footpaths, the rain's dribble on to hedges and patient mail-boxes. ",Audio/KayMcKenzieCooke/KayMcKenzieCooke2.wav,,
"the smell of cooped-up budgies, the deep, warm bath nine o'clock at night. ",Audio/KayMcKenzieCooke/KayMcKenzieCooke3.wav,,
the creak of the passage; all things that cluster to form a town were bearable if the edges were woolly with fabrications.,Audio/KayMcKenzieCooke/KayMcKenzieCooke4.wav,,
Rhododendrons and marigolds to soften front yards. ,Audio/KayMcKenzieCooke/KayMcKenzieCooke5.wav,,
"The high school's highly-polished corridors, shadowed bike-sheds, lagged pipes in the pre-fabs.",Audio/KayMcKenzieCooke/KayMcKenzieCooke6.wav,,
"The sound of clocks, of wooden walls relaxing behind wallpaper. ",Audio/KayMcKenzieCooke/KayMcKenzieCooke7.wav,,
The smell of coal. ,Audio/KayMcKenzieCooke/KayMcKenzieCooke8.wav,,
All framework for dreams.,Audio/KayMcKenzieCooke/KayMcKenzieCooke9.wav,,
Oh and let's not forget the heartbreak.,Audio/KayMcKenzieCooke/KayMcKenzieCooke10.wav,,
"the heartbreak of newly-mown grass, of any and every awful beauty. ",Audio/KayMcKenzieCooke/KayMcKenzieCooke11.wav,,
"Yes, and that ache of double-hung windows, of looking out at a world where hills meet sky.",Audio/KayMcKenzieCooke/KayMcKenzieCooke12.wav,,
"the outside world, its whole big, blue bluster, its yodel and strut. ",Audio/KayMcKenzieCooke/KayMcKenzieCooke13.wav,,
,,,
LIKE RAIN THE THUNDER.,Audio/KerrinPSharpe/KerrinPSharpe0.wav,,
inside the tall gothic church a man kisses the pieta.,Audio/KerrinPSharpe/KerrinPSharpe1.wav,,
max is at the organ composing a creation hymn called apple and snow. ,Audio/KerrinPSharpe/KerrinPSharpe2.wav,,
"all night the wind wraps itself around the city like a bell that does not ring in danger but prayer and genya’s voice falls from a clock as she calls her children kazia, stefan, hendrich, janek her hand closes around a winter apple and somebody probably kazia puts the kettle on.",Audio/KerrinPSharpe/KerrinPSharpe3.wav,,
then all four children gather their shadows and become birds.,Audio/KerrinPSharpe/KerrinPSharpe4.wav,,
,,,
BEFORE WE ALL HUNG OUT IN CAFÉS,Audio/LynnDavidson/LynnDavidson0.wav,,
"At primary school on the monkey bars we'd hang, aching, from the middle rung having riffed our way along the first six bars then the wrench in the shoulders at the seventh.",Audio/LynnDavidson/LynnDavidson1.wav,,
Nowhere to go but the classroom or home from the patch of rubbed out grass where the rhythm failed us.,Audio/LynnDavidson/LynnDavidson2.wav,,
,,,
WOMENS BUSINESS.,Audio/LynnJenner/LynnJenner0.wav,,
When I had a son in his early teens a Russian thought formed in my head. ,Audio/LynnJenner/LynnJenner1.wav,,
that if a war came I would cut off the index finger of his right hand so that he would be no use for fighting. ,Audio/LynnJenner/LynnJenner2.wav,,
The part of me which visits hospitals would do the cutting. ,Audio/LynnJenner/LynnJenner3.wav,,
I wouldn’t care if he hated me for what I did. ,Audio/LynnJenner/LynnJenner4.wav,,
I might even be pleased. ,Audio/LynnJenner/LynnJenner5.wav,,
"By this time I knew that he was nearly a man, and that if I didn’t cut his finger off or shoot him in the foot, he would go. ",Audio/LynnJenner/LynnJenner6.wav,,
Even if he was afraid. ,Audio/LynnJenner/LynnJenner7.wav,,
Even if he thought it was pointless. ,Audio/LynnJenner/LynnJenner8.wav,,
Now he is a man and I ask him to carry my suitcase.,Audio/LynnJenner/LynnJenner9.wav,,
,,,
Golden Weather (Cook Strait).,Audio/MaryCresswell/MaryCresswell0.wav,,
Nana died on Boxing Day. ,Audio/MaryCresswell/MaryCresswell1.wav,,
"we left Makara in kayaks we paddled all night, we paddled away. ",Audio/MaryCresswell/MaryCresswell2.wav,,
Dad steered to the Southern Cross.,Audio/MaryCresswell/MaryCresswell3.wav,,
we lashed the dog to a boogie board and ate cold cheerios with tomato sauce.,Audio/MaryCresswell/MaryCresswell4.wav,,
Porpoises played as we packed our sad. ,Audio/MaryCresswell/MaryCresswell5.wav,,
"at dawn we skimmed the swells the yellow Lab sank beneath the waves Farewell, wept Mum, farewell.",Audio/MaryCresswell/MaryCresswell6.wav,,
At high noon Nana was bronzed we swallowed grief and sausage rolls.,Audio/MaryCresswell/MaryCresswell7.wav,,
Not before time we left for home. ,Audio/MaryCresswell/MaryCresswell8.wav,,
"we turned our backs on the day goodbye, we cried, you golden sun! ",Audio/MaryCresswell/MaryCresswell9.wav,,
"goodbye, goodbye, you yellow dog!",Audio/MaryCresswell/MaryCresswell10.wav,,
,,,
Waitakere Rain.,Audio/PaulaGreen/PaulaGreen0.wav,,
"Ernest Hemingway found rain to be made of knowledge, experience wine oil salt vinegar quince.",Audio/PaulaGreen/PaulaGreen1.wav,,
bed early mornings nights days the sea.,Audio/PaulaGreen/PaulaGreen2.wav,,
men women dogs hill and rich valley.,Audio/PaulaGreen/PaulaGreen3.wav,,
"the appearance and disappearance of sense or trains on curved and straight tracks, hence.",Audio/PaulaGreen/PaulaGreen4.wav,,
"love honour and dishonour, a scent of infinity.",Audio/PaulaGreen/PaulaGreen5.wav,,
"In my city the rain you get is made of massive kauri trees, the call of forest birds howling dark oceans and mangroved creeks.",Audio/PaulaGreen/PaulaGreen6.wav,,
"I taste constancy, memory and yet there’s the watery departure of words from the thunder-black sand at Te Henga Beach.",Audio/PaulaGreen/PaulaGreen7.wav,,
,,,
X-Ray.,Audio/PeterBland/PeterBland0.wav,,
It’s difficult not to be curious about this bone-man under the skin.,Audio/PeterBland/PeterBland1.wav,,
to think how he’s carried me over the years without malice or contempt.,Audio/PeterBland/PeterBland2.wav,,
"In return I’ve fed and clothed him of course, shared the same bed, been shaped by his will, but even after a lifetime together I can’t say I know him, not for real.",Audio/PeterBland/PeterBland3.wav,,
"apart, that is, from a broken wrist when he once came peeping through.",Audio/PeterBland/PeterBland4.wav,,
"And now there’s this inner-map of his ills, that ageing stoop, those honeycombed hips, the thinning tail-end bits.",Audio/PeterBland/PeterBland5.wav,,
But what really appals is his Model-T look.,Audio/PeterBland/PeterBland6.wav,,
He’s indistinguishable - except to the nurse - From the millions like him who’ve come and gone since one of us first stood up.,Audio/PeterBland/PeterBland7.wav,,
Perhaps it’s time to applaud his ancestral support and keep this negative by the bed.,Audio/PeterBland/PeterBland8.wav,,
Even then it’ll be tough to view that crumbling master-plan without a more personal sense of loss.,Audio/PeterBland/PeterBland9.wav,,
,,,
"The shovels stood in a sticky underbelly of earth as we stepped from the sidelines for him, peeling our jackets, the boys loosening their ties.",Audio/RhianGallagher/RhianGallagher0.wav,,
Soon there was clay on our church-going gear and his voice coming out of our childhood coaching us to put our backs into it.,Audio/RhianGallagher/RhianGallagher1.wav,,
"Flowers and fine words had never touched the man like work, grunts behind a shovel’s bite, the clean sound of clods as we heaved them in. ",Audio/RhianGallagher/RhianGallagher2.wav,,
"Digging, we bowed in memory of his stooped solid shape.",Audio/RhianGallagher/RhianGallagher3.wav,,
"The dark damp weight of earth, a provision, a very last word.",Audio/RhianGallagher/RhianGallagher4.wav,,
,,,
Hawkeye V4,Audio/StephanieDeMontalk/StephanieDeMontalk0.wav,,
"She leaves her shoes at the door dresses in blue and bares her vein for the radioactive tracer which, inherently unstable, will almost certainly collapse in on itself and begin to break down.",Audio/StephanieDeMontalk/StephanieDeMontalk1.wav,,
"Above, the unforgettable name of the machine.",Audio/StephanieDeMontalk/StephanieDeMontalk2.wav,,
"To her left, a panel of cobalt, crimson and gold: a sideshow should the power supply fail.",Audio/StephanieDeMontalk/StephanieDeMontalk3.wav,,
"To her right, coded instructions should the computer and irresistible chemistry develop a stammer or taste for adventure.",Audio/StephanieDeMontalk/StephanieDeMontalk4.wav,,
"Feet first, she slides into the revolving hum of the camera - sun one minute, stars the next - and, courtesy of the control room, National Radio with the trial testing of toxic gases, fewer groceries in the family basket and the News Headlines at Twelve counting down to Microsoft’s warning of a critical flaw in its software.",Audio/StephanieDeMontalk/StephanieDeMontalk5.wav,,
